year,asjc,acjc,cjc,dhs,ejc,hcjc,ijc,jpjc,nyjc,njc,rjc,sajc,sji,tmjc,tjc,vjc,yijc
2014,0.3993227405247812,0.40065701754385946,0.40065701754385946,0.40065701754385946,0.40065701754385946,0.4023069970845479,0.40065701754385946,0.40065701754385946,0.40065701754385946,0.40065701754385946,0.40065701754385946,0.40065701754385946,0.40065701754385946,0.40065701754385946,0.40065701754385946,0.40065701754385946,0.40065701754385946
2015,0.422603488372093,0.422603488372093,0.422603488372093,0.422603488372093,0.422603488372093,0.422603488372093,0.422603488372093,0.422603488372093,0.422603488372093,0.422603488372093,0.422603488372093,0.422603488372093,0.422603488372093,0.422603488372093,0.422603488372093,0.422603488372093,0.422603488372093
2016,0.4409710526315787,0.4409710526315787,0.4409710526315787,0.4409710526315787,0.4409710526315787,0.4360014610389607,0.4409710526315787,0.4409710526315787,0.4409710526315787,0.4409710526315787,0.4409710526315787,0.4409710526315787,0.4409710526315787,0.4409710526315787,0.4409710526315787,0.4409710526315787,0.4409710526315787
2017,0.437600757575757,0.437600757575757,0.437600757575757,0.437600757575757,0.4354718884120166,0.4384502662406809,0.437600757575757,0.437600757575757,0.437600757575757,0.437600757575757,0.437600757575757,0.437600757575757,0.437600757575757,0.437600757575757,0.437600757575757,0.437600757575757,0.437600757575757
2018,0.49376154855643056,0.49376154855643056,0.49376154855643056,0.49376154855643056,0.4938477748691099,0.48699019354838724,0.49376154855643056,0.49376154855643056,0.49376154855643056,0.49376154855643056,0.49376154855643056,0.49376154855643056,0.49376154855643056,0.49376154855643056,0.4921125162972621,0.49376154855643056,0.49376154855643056
2019,0.47448898550724655,0.47165936599423647,0.47165936599423647,0.47448898550724655,0.47448898550724655,0.47448898550724655,0.47448898550724655,0.47448898550724655,0.47448898550724655,0.47448898550724655,0.47448898550724655,0.47448898550724655,0.47448898550724655,0.47448898550724655,0.47448898550724655,0.47448898550724655,0.47448898550724655
2020,0.7193115384615383,0.7193115384615383,0.7193115384615383,0.7193115384615383,0.7193115384615383,0.7193115384615383,0.7193115384615383,0.7193115384615383,0.7193115384615383,0.7193115384615383,0.7193115384615383,0.7193115384615383,0.7193115384615383,0.7193115384615383,0.7193115384615383,0.7193115384615383,0.7193115384615383
